adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,53761,tt0010418,en,Male and Female,"Gloria Swanson plays a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1919-11-23,0,116.0,[],Released,,Male and Female
FALSE,,40000000,"[{'id': 12, 'name': 'Adventure'}]",,9096,tt0104839,en,Medicine Man,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-02-07,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He turned his back on civilization. Only to discover he had the power to save it.,Medicine Man
FALSE,"{'id': 189295, 'name': 'The Spiders Serial', 'poster_path': '/qrIkWMlpPL6WBPKJQVgjO5lygxc.jpg', 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}]",,91893,tt0010726,en,"Die Spinnen, 1. Teil - Der Goldene See","In San Francisco, well-known sportsman Kay Hoog announces to a club that he has found a message in a bottle with a map drawn by a Harvard professor who has gone missing. The map tells of a lost Incan civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, is determined to get the treasure for herself and plans a rival expedition.","[{'name': 'Decla-Bioscop AG', 'id': 6762}, {'name': 'Decla-Film-Gesellschaft Holz & Co.', 'id': 44382}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1919-10-03,0,69.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Spiders - The Golden Sea
FALSE,,0,[],,113273,tt0181733,en,On the Ropes,The story of three young boxers and their coach who is determined to guide them in a positive direction in and out of the ring.,[],[],1999-01-01,0,94.0,[],Released,The real fight is outside the ring.,On the Ropes
FALSE,,0,[],,103793,tt0163185,nl,Rosie,"In a juvenile lockup, a new ward answers questions: she's Rosie, 13, no parents, a sister Irene, a brother Michel. In flashbacks we find out what happened. She lives with Irene, who's 27, whom Rosie knows is in fact her mother, but that's their secret. Irene's brother Michel, unemployed, a compulsive gambler, comes to stay with them. Around then, Irene meets Bernard; they come to care for each other. This leaves Rosie without attention, so she puts all her adolescent hopes and romantic fantasies into a relationship with Jimi, a good looking kid she sees on a bus. Is it adventures with Jimi that land her in juvie? Once she's there, why doesn't he answer her letters?",[],[],1998-11-18,0,0.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Rosie
FALSE,,160000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",,1911,tt0120657,en,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.","[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,61698899,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,Prey for the living.,The 13th Warrior
FALSE,,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,2900,tt0138304,en,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Mad Chance', 'id': 1757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-26,19598588,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How well do you know the one you love?,The Astronaut's Wife
FALSE,,70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,17709,tt0160236,en,Dudley Do-Right,"Based on the 60's-era cartoon of the same name. Royal Canadian Mountie Dudley Do-right is busy keeping the peace in his small mountain town when his old rival, Snidely Whiplash, comes up with a plot to buy all the property in town, then start a phony gold rush by seeding the river with gold nuggets. Can this well-meaning (though completely incompetent) Mountie stop Whiplash's evil plan?","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Joseph M. Singer Entertainment', 'id': 1301}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0,77.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,From the creator of 'George of the Jungle' comes a new kind of hero,Dudley Do-Right
FALSE,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,37718,tt0164108,en,The Muse,"What happens when a screenwriter (Brooks) loses his edge, he turns to anyone he can for help... even if it's the mythical ""Zeus's Daughter"" (Stone). And he's willing to pay, albeit reluctantly, whatever price it takes to satisfy this goddess, especially when her advice gets him going again on a sure-fire script. However, this is not the limit of her help, she also gets the writer's wife (MacDowell) going on her own bakery enterprise, much to the chagrin of Brooks, who has already had to make many personal sacrifices for his own help.","[{'name': 'October Films', 'id': 236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In Goddess we trust.,The Muse
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,47144,tt0169145,sr,Bure baruta,"The film takes place in Belgrade in the mid nineties of the twentieth century, when the brutality and violence are becoming part of everyday reality. A series of separate stories each linked inheritance situations. The painful atmosphere of increasing brutality from which you can not see the output as the main motiv is repeated in the question of accountability: ""Who is guilty?""","[{'name': 'MACT Productions', 'id': 393}, {'name': 'Eurimages', 'id': 850}, {'name': 'Ministère de la Culture', 'id': 10901}, {'name': 'Canal (II)', 'id': 31157}, {'name': 'Vans', 'id': 36746}, {'name': 'Mine Film', 'id': 57301}, {'name': 'Stefi S.A.', 'id': 76880}, {'name': 'Gradski Kina', 'id': 83478}, {'name': 'Ticket Productions', 'id': 83479}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'MK', 'name': 'Macedonia'}, {'iso_3166_1': 'TR', 'name': 'Turkey'}]",1998-08-01,0,102.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,Cabaret Balkan
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,104896,tt0160216,en,A Dog Of Flanders,"Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.",[],[],1999-08-27,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Dog Of Flanders
FALSE,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,30964,tt0144286,en,The Lost Son,"Xavier Lombard is a world-weary private eye in London, in exile from his native Paris; his best friend is Nathalie, a high-class call girl. He gets a call from an old friend from the Paris police department, now a businessman whose brother-in-law is missing. The missing man's parents hire Xavier over their daughter's objections, and quickly he finds himself in the realm of children's sexual slavery.",[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-06-25,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Lost Son
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,52366,tt0119586,fr,Lucie Aubrac,"A love story or a tale of the resistance, this poignant movie tells both the haunting story of a French resistance cell in Lyon but also the love of Lucie Aubrac for her husband...","[{'name': 'D.A. Films', 'id': 6541}, {'name': 'Pricel', 'id': 6542}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1997-02-26,458557,115.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Lucie Aubrac
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,6373,tt0120747,en,"Martha – Meet Frank, Daniel and Laurence","Laurence recounts to his neighbour how his life long friendship with Frank and Daniel has been overturned in just three days by their each independently meeting, and falling for, Martha, who has no idea of their connection. Slowly the tale unfolds, the narrative moving backwards and forwards gradually filling in the gaps until we see the whole picture","[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Banshee', 'id': 2079}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998-05-08,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two's Company. Three's a Crowd. Four's a Disaster.,The Very Thought of You
FALSE,,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,2162,tt0163579,en,Chill Factor,A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-01,11263966,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"This Fall, Action is served on the rocks, with a twist.",Chill Factor
FALSE,,7000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,14578,tt0125971,en,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Eagle Beach Productions', 'id': 8014}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-16,7292175,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tim's getting a future... whether he likes it or not!,Outside Providence
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,40694,tt0126810,en,Bedrooms and Hallways,"At the suggestion of a friend, gay Leo (Kevin McKidd) enters therapy after many failed relationships make him fear for his social life. In a group session (led by Simon Callow), Leo comes clean about his feelings for a straight member of the group (James Purefoy), which leads to an affair between the two. The situation becomes further complicated by the appearance of Leo's high school sweetheart (Jennifer Ehle), who still has feelings for him.","[{'name': 'StudioCanal', 'id': 694}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998-08-01,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Re-model Your Love Life.,Bedrooms and Hallways
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,4338,tt0125211,en,I Woke Up Early The Day I Died,"A mental patient escapes from the looney bin in drag, robs a bank, and goes on the lam!",[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-13,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I Woke Up Early The Day I Died
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,49184,tt0157183,en,West Beyrouth,"In April, 1975, civil war breaks out; Beirut is partitioned along a Moslem-Christian line. Tarek is in high school, making Super 8 movies with his friend, Omar. At first the war is a lark: school has closed, the violence is fascinating, getting from West to East is a game. His mother wants to leave; his father refuses. Tarek spends time with May, a Christian, orphaned and living in his building. By accident, Tarek goes to an infamous brothel in the war-torn Olive Quarter, meeting its legendary madam, Oum Walid. He then takes Omar and May there using her underwear as a white flag for safe passage. Family tensions rise. As he comes of age, the war moves inexorably from adventure to tragedy.","[{'name': 'Radio Télévision Belge Francophone', 'id': 792}, {'name': 'Exposed Film Productions AS', 'id': 5006}, {'name': 'Norsk Rikskringkasting (NRK)', 'id': 5404}, {'name': 'Ministère de la Culture de la Republique Française', 'id': 11694}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'La Sept ARTE', 'id': 19136}, {'name': 'Douri Films', 'id': 26890}, {'name': 'Ciné Libre', 'id': 84496}, {'name': 'ACCI', 'id': 88165}, {'name': '38 Productions', 'id': 88166}]","[{'iso_3166_1': 'LB', 'name': 'Lebanon'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",1998-09-01,0,105.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,West Beyrouth
FALSE,,29000000,"[{'id': 27, 'name': 'Horror'}]",,10307,tt0145531,en,Stigmata,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.","[{'name': 'FGM Entertainment', 'id': 2347}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,50041732,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,The messenger must be silenced.,Stigmata
FALSE,"{'id': 143757, 'name': 'Stir of Echoes Collection', 'poster_path': None, 'backdrop_path': None}",12000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,11601,tt0164181,en,Stir of Echoes,"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.","[{'name': 'Artisan Entertainment', 'id': 2188}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,21133087,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In every mind there is a door that should never be opened.,Stir of Echoes
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,18621,tt0133412,en,Best Laid Plans,"Rich, successful Bryce meets beautiful Lissa at a bar one night and invites her back to his house, not suspecting for a moment that Lissa isn't really who she seems. What unfolds next is a dangerous, tangled web of double-crosses and seduction.","[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dogstar Films', 'id': 17422}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-04-09,0,92.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Keeping a relationship alive can be murder,Best Laid Plans
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1075,tt0118843,sr,"Crna mačka, beli mačor","Matko is a small time hustler, living by the Danube with his 17 year old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.","[{'name': 'Ciby 2000', 'id': 105}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1998-06-01,0,127.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,"Black Cat, White Cat"
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,21719,tt0151582,en,The Minus Man,"The Minus Man is a 1999 film based on the novel by Lew McCreary. It was directed by Hampton Fancher, who also wrote the screenplay. The film centers on a psychotic killer whom Fancher describes as ""a cross between Psycho's Norman Bates, Melville's Billy Budd and Being There's Chauncey Gardner""","[{'name': 'Shooting Gallery', 'id': 1596}, {'name': 'Fida Attieh Productions', 'id': 91526}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-02-25,370668,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Minus Man
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,40879,tt0178988,en,Whiteboyz,"In a virtually all-white Iowa town, Flip daydreams of being a hip-hop star, hanging with Snoop Doggy Dogg and Dr. Dre. He practices in front of a mirror and with his two pals, James and Trevor. He talks Black slang, he dresses Black. He's also a wannabe pusher, selling flour as cocaine. And while he talks about ""keeping it real,"" he hardly notices real life around him: his father's been laid off, his mother uses Food Stamps, his girlfriend is pregnant, James may be psychotic, one of his friends (one of the town's few Black kids) is preparing for college, and, on a trip to Chicago to try to buy drugs, the cops shoot real bullets. What will it take for Flip to get real?","[{'name': 'BAC Films', 'id': 5821}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They dreamed of the ghetto...But they woke up in Iowa.,Whiteboyz
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,47951,tt0097050,ja,Koneko monogatari,"The story of two animals and their adventures. Milo, the cat, and Otis, the dog, are two animals who grew up together on the same farm. One day, the two are separated and begin a journey to find each other. The adventurous, and often perilous quest finds the two animals traveling across mountains, plains, and snow-covered lands searching for one another.","[{'name': 'Fuji Television Network', 'id': 3341}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1986-06-27,0,90.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Milo is one lucky cat. He's got nine lives and a best friend.,The Adventures of Milo and Otis
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,43832,tt0031762,en,Only Angels Have Wings,"Geoff Carter (Cary Grant) is the head of a crumbling air freight service in desperate need of a replacement pilot. He is forced to hire a descredited aviator (Richard Barthelmess) who arrives with his wife (Rita Hayworth), Carter's ex-lover. Meanwhile, traveler Bonnie Lee (Jean Arthur) tries to get close to the emotionally closed-off Carter. The film received two Academy Award nominations.","[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-05-15,0,121.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,BIG As The Fog-Shrouded Andes!,Only Angels Have Wings
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,47697,tt0045251,en,Othello,"Desdemona, daughter of a Venetian aristocrat, elopes with Moorish military hero Othello, to the great resentment of Othello's envious underling Iago. Alas, Iago knows Othello's weakness, and with chilling malice works on him with but too good effect...","[{'name': 'Les Films Marceau', 'id': 2260}, {'name': 'Mercury Productions', 'id': 11447}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-11-27,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Orson Welles' magnificent screening of Shakespeare's immortal tragedy,Othello
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,49792,tt0102741,en,Queens Logic,"When childhood friends Al, Dennis and Eliot get together for Ray's wedding, which may or may not happen, they end up on a roller-coaster ride through reality. During one tumultuous, crazy weekend, they face adulthood and each other with new found maturity and discover what Queens Logic is all about. This comedy takes a look at friendship, loyalty, and love.","[{'name': 'Seven Arts Pictures', 'id': 14159}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-02-01,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We're Talkin' Human Experience Here!,Queens Logic
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,77064,tt0107895,en,Public Access,"Brewster seems to be an almost too perfect example of idyllic small-town America, with everyone living in peace and harmony. So when newcomer Whiley Pritcher starts up his own local cable TV show with the question ""what's wrong with Brewster?"", there surely can't be any deep dark secrets in the town that are just waiting to come to the surface - or can there? And when the question becomes ""who's wrong with Brewster?"" things start getting seriously nasty.",[],[],1993-01-01,0,90.0,[],Released,Is it wise to talk to strangers?,Public Access
FALSE,,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",,26522,tt0088146,en,A Soldier's Story,"In the towm of Tynen, Louisiana, a black Master Sergeant is found shot to death just outside the local Army Base. A military lawyer, also a black man, is sent from Washington to conduct an investigation. Facing an uncooperative chain of command and fearful black troops, Captain Davenport must battle with deceipt and prejudice in order to find out exactly who really did kill Sergeant Waters.","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Caldix', 'id': 92340}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-09-14,21821347,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Alone, far from home, and far from justice, he has three days to learn the truth about a murder...and the truth is a story you won't forget.",A Soldier's Story
FALSE,,340000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,23761,tt0076150,en,Alice Sweet Alice,"Alice is a withdrawn 12-year-old who lives with her mother and her younger sister, Karen, who gets most of the attention from her mother, leaving Alice out of the spotlight. But when Karen is found brutally murdered in a church, suspicions start to turn toward Alice. But could a 12-year-old girl really be capable of such savagery?","[{'name': 'Harristown Funding', 'id': 6114}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-11-13,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,If you survive this night... nothing will scare you again.,Alice Sweet Alice
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,24097,tt0069994,en,Don't Look in the Basement,"A young psychiatric nurse goes to work at a lonesome asylum following a murder. There, she experiences varying degrees of torment from the patients.","[{'name': 'Camera 2 Productions', 'id': 4283}, {'name': 'Century Films', 'id': 4284}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-09-01,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hell... has found a new home!,Don't Look in the Basement
FALSE,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,42114,tt0086014,en,Nightmares,"A collection of short stories. In one a woman who leaves her house late at night to drive to the store while a killer is loose encounters some problems. In the second an arcade whiz kid's obsession with a game leads to deadly consequences. In the third a small town priest loses his faith and decides to leave town, but in the desert is stalked by a mysterious black pick-up truck. In the final story, a family's problem with a rat is larger than they think.","[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-09-02,6670680,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nightmares... is this year's sleeper.,Nightmares
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,28295,tt0059297,en,I Saw What You Did,"When two teenagers make prank phone calls to strangers, they become the target for terror when they whisper ""I Saw What You Did, And I Know Who You Are!"" to psychopath Steve Marek who has just murdered his wife. But somebody else knows of the terrible crime that was committed that night, the killer's desperately amorous neighbor Amy Nelson.","[{'name': 'William Castle Productions', 'id': 10324}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1965-07-21,0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You May Be the Target... of the Next Phone Call...,I Saw What You Did
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",,12105,tt0063823,en,Yellow Submarine,"The Blue Meanies take over Pepperland, draining it of all its color and music, firing anti-music missiles, bonking people with green apples, and turning the inhabitants to stone by way of the pointed finger of a giant blue glove. As the only survivor, the Lord Admiral escapes in the yellow submarine and goes to Liverpool to enlist the help of the Beatles.","[{'name': 'United Artists', 'id': 60}, {'name': 'Apple Corps', 'id': 3797}, {'name': 'King Features Production', 'id': 16915}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-07-17,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing Is Real.,Yellow Submarine
FALSE,,15000000,"[{'id': 18, 'name': 'Drama'}]",http://www.dreamworks.com/ab/,14,tt0169547,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Jinks/Cohen Company', 'id': 2721}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-15,356296601,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Look closer.,American Beauty
FALSE,,1200000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,24128,tt0088178,en,Stop Making Sense,"David Byrne walks onto the stage and does a solo ""Psycho Killer"". Jerry Harrison, Tina Weymouth and Chris Frantz join him for two more songs. The crew is busy, still setting up. Then, three more musicians and two back-up singers join the band. Everybody sings, plays, harmonizes, dances, and runs. In this concert film, the Talking Heads hardly talk, don't stop, and always make sense.","[{'name': 'Talking Heads', 'id': 5479}, {'name': 'Arnold Stiefel Company', 'id': 15806}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-11-16,4978922,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Why stop making sense? Why a movie? Why a big suit? Where do the odd movements come from? What will the band do next?,Stop Making Sense
